owner_org,รหัส Dataset ID,title,ช่วงเวลาข้อมูล time_horizon,ขอบข่ายข้อมูล domain,ชื่อประเภทข้อมูล Data_Entity,ภัยที่เกี่ยวข้อง Related Hazards,สาขา Sectors,มิติด้านเวลา Temporal Dimension,ช่วงเวลา Time Period,หน่วย Unit,ความละเอียดเชิงเวลา Temporal Resolution,geo_coverage,ความละเอียดเชิงพื้นที่ Spatial Resolution,data_format,accessible_condition,url,ข้อจำกัด Limitations / Gaps,หมายเหตุ Remarks,data_source,ประเภทแหล่งที่มา Source_Type,data_type,maintainer,maintainer_email,tag_string,notes,objective,update_frequency_unit,update_frequency_interval,data_category,license_id,created_date,last_updated_date,data_support,data_collect,data_language,high_value_dataset,reference_data,endorsement_status,validation_flag,limitations_statement
LDD,LDD_1_1,พื้นที่น้ำท่วมซ้ำซาก,Forward-looking,Risk and Impact Assessment (DOM_021),HAZARD_MAP,Flood (อุทกภัย),Agriculture (เกษตร); Water (น้ำ),Historical,2014-2019,ตร.กม.,Annual,National,-,Shapefile / Vector; API / Web Service,Restricted,http://sql.ldd.go.th/ldddata/mapsoilH2.html,-,"ข้อมูลพื้นที่ที่เกิดน้ำท่วมซ้ำซากอย่างต่อเนื่อง | จากรายการขอข้อมูล WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx → sheet: LDD, ลำดับที่ 2)",Website บัญชีรายการข้อมูลกรมพัฒนาที่ดิน,Website,,LDD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
LDD,LDD_1_2,สิ่งปกคลุมดิน,Forward-looking,Risk and Impact Assessment (DOM_021),ENVIRONMENT,Cross-cutting (ทุกภัย),Cross-cutting (หลายสาขา),Historical,2006-2020,ตร.กม.,Annual,National,-,Shapefile / Vector; API / Web Service,Restricted,http://sql.ldd.go.th/ldddata/mapsoilB1.html,-,"ข้อมูลประเภทการใช้ที่ดินและสิ่งปกคลุมดิน (Land Use/Land Cover) | จากรายการขอข้อมูล WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx → sheet: LDD, ลำดับที่ 3)",Website บัญชีรายการข้อมูลกรมพัฒนาที่ดิน,Website,,LDD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
LDD,LDD_1_3,พื้นที่แล้งซ้ำซาก,Forward-looking,Risk and Impact Assessment (DOM_021),HAZARD_MAP,Drought (ภัยแล้ง),Cross-cutting (หลายสาขา),Historical,2014-2019,ตร.กม.,Annual,National,Tambon,Shapefile / Vector,Restricted,http://sql.ldd.go.th/ldddata/mapsoilH3.html,-,ข้อมูลพื้นที่แล้งซ้ำซากใช้ในการวางแผนการใช้ที่ดินและการป้องกันภัยจากธรรมชาติ,Website บัญชีรายการข้อมูลกรมพัฒนาที่ดิน,Website,,LDD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
LDD,LDD_2_1,พื้นที่เสี่ยงภัยแล้งซ้ำซาก,Forward-looking,Risk and Impact Assessment (DOM_021),HAZARD_MAP,Drought (ภัยแล้ง); Heat (คลื่นความร้อน),Human Settlement — ตั้งถิ่นฐาน,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ตร.กม.,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมพัฒนาที่ดิน (พื้นที่เสี่ยงภัยแล้งซ้ำซาก); กรมป้องกันและบรรเทาสาธารณภัย (ปภ.),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,LDD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
LDD,LDD_2_2,พื้นที่โล่ง,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Flood (อุทกภัย); Heat (คลื่นความร้อน),Human Settlement — ตั้งถิ่นฐาน,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ตร.กม.,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมพัฒนาที่ดิน / กรมโยธาธิการและผังเมือง (พื้นที่โล่ง),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,LDD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
LDD,LDD_2_3,พื้นที่เกษตรกรรมในพื้นที่แล้งซ้ำซาก,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Drought (ภัยแล้ง),Agriculture — เกษตร,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ตร.กม.,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมพัฒนาที่ดิน / สำนักงานเศรษฐกิจการเกษตร (พื้นที่เกษตรในพื้นที่แล้งซ้ำซาก),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,LDD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
LDD,LDD_2_4,ความลาดชัน,Forward-looking,Risk and Impact Assessment (DOM_022),SENSITIVITY,Drought (ภัยแล้ง); Flood (อุทกภัย),Agriculture — เกษตร,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมพัฒนาที่ดิน / GISTDA (ความลาดชัน),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,LDD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
LDD,LDD_2_5,ระดับความลึกของดิน,Forward-looking,Risk and Impact Assessment (DOM_022),SENSITIVITY,Drought (ภัยแล้ง); Flood (อุทกภัย); Heat (คลื่นความร้อน),Agriculture — เกษตร,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ซม.,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมพัฒนาที่ดิน (ระดับความลึกของดิน),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,LDD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
LDD,LDD_2_6,ความสามารถในการกักเก็บน้ำของดิน,Forward-looking,Risk and Impact Assessment (DOM_022),SENSITIVITY,Drought (ภัยแล้ง); Flood (อุทกภัย); Heat (คลื่นความร้อน),Agriculture — เกษตร,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,mm water / m soil,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมพัฒนาที่ดิน (ความสามารถในการกักเก็บน้ำของดิน),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,LDD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
LDD,LDD_2_7,พื้นที่เสี่ยงภัยแล้ง,Forward-looking,Risk and Impact Assessment (DOM_021),HAZARD_MAP,Drought (ภัยแล้ง),Natural Resources — ทรัพยากรธรรมชาติ,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมพัฒนาที่ดิน / ปภ. (พื้นที่เสี่ยงภัยแล้ง),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,LDD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
HII,HII_1_1,พื้นที่เสี่ยงภัยแล้ง,Forward-looking,Risk and Impact Assessment (DOM_021),HAZARD_MAP,Drought (ภัยแล้ง),Water (น้ำ); Agriculture (เกษตร),Historical,2024-2026,ระดับความเสี่ยง (1-5),Annual,National,Tambon,PDF,Open,https://data.hii.or.th/th/dataset/drought-risk-area/resource/1cd84954-8df7-4bbd-a13e-2c6fd92e5a95,-,"ข้อมูลพื้นที่เสี่ยงภัยแล้งที่ได้จากการประเมินด้วยดัชนี Drought Risk Index (DRI) | จากรายการขอข้อมูล WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx → sheet: HII, ลำดับที่ 1)",Website,Website,,HII,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
HII,HII_2_1,ค่าความเครียดของน้ำ,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Drought (ภัยแล้ง); Heat (คลื่นความร้อน),Human Settlement — ตั้งถิ่นฐาน; Natural Resources — ทรัพยากรธรรมชาติ; Public Health — สาธารณสุข; Tourism — ท่องเที่ยว; Water — น้ำ,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: สถาบันสารสนเทศทรัพยากรน้ำ (สสน.) / กรมทรัพยากรน้ำ (ดัชนีความเครียดของน้ำ),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,HII,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
HII,HII_2_2,เครือข่ายการจัดน้ำชุมชนของ สสน.,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง),Water — น้ำ,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,ระบุชัดเจน: สถาบันสารสนเทศทรัพยากรน้ำ (สสน.) - เครือข่ายการจัดการน้ำชุมชน; กรมทรัพยากรน้ำ - โครงการเกษตรของรัฐ,Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,HII,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DOT,DOT_1_1,จำนวนที่พัก (โรงแรม รีสอร์ต ฯลฯ) — กรมการท่องเที่ยว/ททท.,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Cross-cutting (ทุกภัย),Tourism (ท่องเที่ยว),Historical,Up to 2025,จำนวนแหล่ง,Annual,National,Point,Shapefile / Vector; API / Web Service,Restricted,https://www.dot.go.th/pages/140,,"ข้อมูลตำแหน่งและขอบเขตของแหล่งท่องเที่ยวธรรมชาติ วัฒนธรรม ชุมชน นิเวศ และนันทนาการ | จากรายการขอข้อมูล WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx → sheet: DOT, ลำดับที่ 1)",,,,DOT,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,Pending-Technical-Audit
